patients_Id,patients_BIRTHDATE,patients_DEATHDATE,patients_SSN,patients_DRIVERS,patients_PASSPORT,patients_PREFIX,patients_FIRST,patients_LAST,patients_SUFFIX,patients_MAIDEN,patients_MARITAL,patients_RACE,patients_ETHNICITY,patients_GENDER,patients_BIRTHPLACE,patients_ADDRESS,patients_CITY,patients_STATE,patients_COUNTY,patients_ZIP,patients_LAT,patients_LON,patients_HEALTHCARE_EXPENSES,patients_HEALTHCARE_COVERAGE,conditions_DESCRIPTION,SDoH_2020_ZIPCODE_1_0_Risk_Score,CMS_Solution,Name_of_Servicer,Servicer_Address,Servicer_ZiPcode,Servicer_LON,Servicer_LAT,Servicer_Phone_Number,Distance_miles_to_Servicer,Primary Key,Gap-dataverse
b953a648-a3e3-4d9f-a4be-28e13deaa08f,5/13/1986,,999-37-6438,S99942131,X52650638X,Mrs.,Pamela954,Greenholt190,,Heathcote539,M,white,nonhispanic,F,Quincy  Massachusetts  US,495 Weissnat Ville Unit 62,Chelsea,Massachusetts,Suffolk County,2151,42.35354823,-71.03420731,106831.44,6702.24,Diabetes,0.69,Transportation to Doctor抯 Appointment,ABC Transport Services,123 Sporer Throughway,1013,42.50014767,-72.96330699,800-123-1113,98,"Diabetes with SDoH Risk Score of 0.69, Address of Closest Servicer and Phone:ABC Transport Services, 123 Sporer Throughway Chelsea MA 01013 800-123-1113 and Distance to Servicer 98miles",Diabetes with SDoH Score of 0.69
b953a648-a3e3-4d9f-a4be-28e13deaa08f,5/13/1986,,999-37-6438,S99942131,X52650638X,Mrs.,Pamela954,Greenholt190,,Heathcote539,M,white,nonhispanic,F,Quincy  Massachusetts  US,495 Weissnat Ville Unit 62,Chelsea,Massachusetts,Suffolk County,2151,42.35354823,-71.03420731,106831.44,6702.24,Diabetes,0.69,Diabetes Education Program,XYZ Diabetes Education,123 Sporer Throughway ,1013,42.50014767,-72.96330699,800-123-1114,98,"Diabetes with SDoH Risk Score of 0.69, Address of Closest Servicer and Phone:XYZ Diabetes Education, 123 Sporer Throughway  Chelsea MA 01013 800-123-1114 and Distance to Servicer 98miles",Diabetes with SDoH Score of 0.69
ee7f6c74-a8ed-4147-b8e2-4879c8657b0f,4/11/1950,,999-24-8407,S99984370,X70737069X,Mr.,Kelvin159,Powlowski563,,,M,white,nonhispanic,M,Fall River  Massachusetts  US,623 Runolfsson Annex Suite 88,Revere,Massachusetts,Suffolk County,2151,42.46743868,-71.0070988,1667388.12,12966.32,Heart Disease,0.69,Healthy Food ,WA Healthy Food ,123 Sporer Throughway ,1013,42.50014767,-72.96330699,800-123-1115,99,"Heart Disease with SDoH Risk Score of 0.69, Address of Closest Servicer and Phone:WA Healthy Food , 123 Sporer Throughway  Revere MA 01013 800-123-1115 and Distance to Servicer 99miles",Heart Disease with SDoH Score of 0.69
2f43a131-a43a-4c8c-a723-cc261adb9cc6,2/23/2017,,999-40-3169,,,,Mar铆a Soledad68,Aparicio848,,,,white,hispanic,F,San Jose  San Jose  CR,547 Ziemann Burg,Boston,Massachusetts,Suffolk County,2215,42.43109777,-71.0015723,10057.19,1766.56,Asthma,0.73,Home Air Cleaners ,UI Home Air Cleaners ,123 Sporer Throughway,1013,42.50014767,-72.96330699,800-123-1111,100,"Asthma with SDoH Risk Score of 0.73, Address of Closest Servicer and Phone:UI Home Air Cleaners , 123 Sporer Throughway Boston MA 01013 800-123-1111 and Distance to Servicer 100miles",Asthma with SDoH Score of 0.73
2f43a131-a43a-4c8c-a723-cc261adb9cc6,2/23/2017,,999-40-3169,,,,Mar铆a Soledad68,Aparicio848,,,,white,hispanic,F,San Jose  San Jose  CR,547 Ziemann Burg,Boston,Massachusetts,Suffolk County,2215,42.43109777,-71.0015723,10057.19,1766.56,Asthma,0.73,Carpet Shampooing,NMA Carpet Shampooing,123 Sporer Throughway ,1013,42.50014767,-72.96330699,800-123-1112,100,"Asthma with SDoH Risk Score of 0.73, Address of Closest Servicer and Phone:NMA Carpet Shampooing, 123 Sporer Throughway  Boston MA 01013 800-123-1112 and Distance to Servicer 100miles",Asthma with SDoH Score of 0.73
0606d624-7695-41e2-96f0-0b5d3578ae24,11/26/1947,12/19/2003,999-58-1756,S99991667,X50828541X,Mr.,Ramon749,Zieme486,,,S,asian,nonhispanic,M,Quincy  Massachusetts  US,140 Oberbrunner Bridge,Boston,Massachusetts,Suffolk County,2122,42.46760905,-70.99796285,174733.19,8739.43,Heart Disease,0.65,Healthy Food ,WA Healthy Food ,123 Sporer Throughway ,1013,42.50014767,-72.96330699,800-123-1115,100,"Heart Disease with SDoH Risk Score of 0.65, Address of Closest Servicer and Phone:WA Healthy Food , 123 Sporer Throughway  Boston MA 01013 800-123-1115 and Distance to Servicer 100miles",Heart Disease with SDoH Score of 0.65
1a289f28-b73b-4d3a-83ef-2216e8837bad,10/15/2005,,999-68-7312,,,,Earl438,Friesen796,,,,white,nonhispanic,M,Framingham  Massachusetts  US,820 Stehr Fort Suite 88,Quincy,Massachusetts,Norfolk County,2170,42.28842731,-71.00004022,359404.17,3867.24,Asthma,0.52,Home Air Cleaners ,UI Home Air Cleaners ,123 Sporer Throughway,1013,42.50014767,-72.96330699,800-123-1111,101,"Asthma with SDoH Risk Score of 0.52, Address of Closest Servicer and Phone:UI Home Air Cleaners , 123 Sporer Throughway Quincy MA 01013 800-123-1111 and Distance to Servicer 101miles",Asthma with SDoH Score of 0.52
1a289f28-b73b-4d3a-83ef-2216e8837bad,10/15/2005,,999-68-7312,,,,Earl438,Friesen796,,,,white,nonhispanic,M,Framingham  Massachusetts  US,820 Stehr Fort Suite 88,Quincy,Massachusetts,Norfolk County,2170,42.28842731,-71.00004022,359404.17,3867.24,Asthma,0.52,Carpet Shampooing,NMA Carpet Shampooing,123 Sporer Throughway ,1013,42.50014767,-72.96330699,800-123-1112,101,"Asthma with SDoH Risk Score of 0.52, Address of Closest Servicer and Phone:NMA Carpet Shampooing, 123 Sporer Throughway  Quincy MA 01013 800-123-1112 and Distance to Servicer 101miles",Asthma with SDoH Score of 0.52
fc448035-8fc9-4893-b4eb-d1b90fc8742c,10/19/1991,,999-99-8899,S99997209,X88549747X,Ms.,Virginia437,Calvillo618,,,S,white,hispanic,F,Ponce  Puerto Rico  PR,963 VonRueden Highlands Apt 71,Boston,Massachusetts,Suffolk County,2119,42.25803599,-71.00123783,73250.11,3861.63,Asthma,0.93,Home Air Cleaners ,UI Home Air Cleaners ,123 Sporer Throughway,1013,42.50014767,-72.96330699,800-123-1111,101,"Asthma with SDoH Risk Score of 0.93, Address of Closest Servicer and Phone:UI Home Air Cleaners , 123 Sporer Throughway Boston MA 01013 800-123-1111 and Distance to Servicer 101miles",Asthma with SDoH Score of 0.93
fc448035-8fc9-4893-b4eb-d1b90fc8742c,10/19/1991,,999-99-8899,S99997209,X88549747X,Ms.,Virginia437,Calvillo618,,,S,white,hispanic,F,Ponce  Puerto Rico  PR,963 VonRueden Highlands Apt 71,Boston,Massachusetts,Suffolk County,2119,42.25803599,-71.00123783,73250.11,3861.63,Asthma,0.93,Carpet Shampooing,NMA Carpet Shampooing,123 Sporer Throughway ,1013,42.50014767,-72.96330699,800-123-1112,101,"Asthma with SDoH Risk Score of 0.93, Address of Closest Servicer and Phone:NMA Carpet Shampooing, 123 Sporer Throughway  Boston MA 01013 800-123-1112 and Distance to Servicer 101miles",Asthma with SDoH Score of 0.93
2950e244-0ba6-4afe-ac30-e0d5529d1d1b,8/13/2004,,999-83-7615,,,,Stewart672,Gusikowski974,,,,white,nonhispanic,M,Chelsea  Massachusetts  US,465 Crist Crossroad Unit 86,Quincy,Massachusetts,Norfolk County,2170,42.30343789,-70.98707124,437988.84,2714.84,Asthma,0.52,Home Air Cleaners ,UI Home Air Cleaners ,123 Sporer Throughway,1013,42.50014767,-72.96330699,800-123-1111,101,"Asthma with SDoH Risk Score of 0.52, Address of Closest Servicer and Phone:UI Home Air Cleaners , 123 Sporer Throughway Quincy MA 01013 800-123-1111 and Distance to Servicer 101miles",Asthma with SDoH Score of 0.52
2950e244-0ba6-4afe-ac30-e0d5529d1d1b,8/13/2004,,999-83-7615,,,,Stewart672,Gusikowski974,,,,white,nonhispanic,M,Chelsea  Massachusetts  US,465 Crist Crossroad Unit 86,Quincy,Massachusetts,Norfolk County,2170,42.30343789,-70.98707124,437988.84,2714.84,Asthma,0.52,Carpet Shampooing,NMA Carpet Shampooing,123 Sporer Throughway ,1013,42.50014767,-72.96330699,800-123-1112,101,"Asthma with SDoH Risk Score of 0.52, Address of Closest Servicer and Phone:NMA Carpet Shampooing, 123 Sporer Throughway  Quincy MA 01013 800-123-1112 and Distance to Servicer 101miles",Asthma with SDoH Score of 0.52
0aaa2164-8de6-4152-8674-14d254aae13a,5/11/2008,,999-38-9488,,,,Drew592,Kunze215,,,,white,nonhispanic,M,Boston  Massachusetts  US,536 Cassin Mall,Lynn,Massachusetts,Essex County,1907,42.42610387,-70.96976256,281825.9,3943.88,Asthma,0.28,Home Air Cleaners ,UI Home Air Cleaners ,123 Sporer Throughway,1013,42.50014767,-72.96330699,800-123-1111,101,"Asthma with SDoH Risk Score of 0.28, Address of Closest Servicer and Phone:UI Home Air Cleaners , 123 Sporer Throughway Lynn MA 01013 800-123-1111 and Distance to Servicer 101miles",Asthma with SDoH Score of 0.28
0aaa2164-8de6-4152-8674-14d254aae13a,5/11/2008,,999-38-9488,,,,Drew592,Kunze215,,,,white,nonhispanic,M,Boston  Massachusetts  US,536 Cassin Mall,Lynn,Massachusetts,Essex County,1907,42.42610387,-70.96976256,281825.9,3943.88,Asthma,0.28,Carpet Shampooing,NMA Carpet Shampooing,123 Sporer Throughway ,1013,42.50014767,-72.96330699,800-123-1112,101,"Asthma with SDoH Risk Score of 0.28, Address of Closest Servicer and Phone:NMA Carpet Shampooing, 123 Sporer Throughway  Lynn MA 01013 800-123-1112 and Distance to Servicer 101miles",Asthma with SDoH Score of 0.28
1686a27e-c76f-471f-b445-4e537bc2fc2f,3/2/2003,,999-14-7326,S99938204,,,Garland107,Corkery305,,,,white,nonhispanic,M,Belchertown  Massachusetts  US,587 Ratke Esplanade,Taunton,Massachusetts,Bristol County,2767,41.97930547,-71.09551831,53903.45,4073.21,Heart Disease,0.24,Healthy Food ,WA Healthy Food ,123 Sporer Throughway ,1013,42.50014767,-72.96330699,800-123-1115,102,"Heart Disease with SDoH Risk Score of 0.24, Address of Closest Servicer and Phone:WA Healthy Food , 123 Sporer Throughway  Taunton MA 01013 800-123-1115 and Distance to Servicer 102miles",Heart Disease with SDoH Score of 0.24
1c2d500e-c583-40f8-83a8-c987d21346b7,2/14/1988,,999-79-8635,S99918951,X50399966X,Ms.,Cherrie404,Nicolas769,,,S,white,nonhispanic,F,Leominster  Massachusetts  US,786 Bechtelar Alley,Braintree,Massachusetts,Norfolk County,2184,42.18952411,-71.00684023,686580.01,8837.02,Diabetes,0.26,Transportation to Doctor抯 Appointment,ABC Transport Services,123 Sporer Throughway,1013,42.50014767,-72.96330699,800-123-1113,102,"Diabetes with SDoH Risk Score of 0.26, Address of Closest Servicer and Phone:ABC Transport Services, 123 Sporer Throughway Braintree MA 01013 800-123-1113 and Distance to Servicer 102miles",Diabetes with SDoH Score of 0.26
1c2d500e-c583-40f8-83a8-c987d21346b7,2/14/1988,,999-79-8635,S99918951,X50399966X,Ms.,Cherrie404,Nicolas769,,,S,white,nonhispanic,F,Leominster  Massachusetts  US,786 Bechtelar Alley,Braintree,Massachusetts,Norfolk County,2184,42.18952411,-71.00684023,686580.01,8837.02,Diabetes,0.26,Diabetes Education Program,XYZ Diabetes Education,123 Sporer Throughway ,1013,42.50014767,-72.96330699,800-123-1114,102,"Diabetes with SDoH Risk Score of 0.26, Address of Closest Servicer and Phone:XYZ Diabetes Education, 123 Sporer Throughway  Braintree MA 01013 800-123-1114 and Distance to Servicer 102miles",Diabetes with SDoH Score of 0.26
fcd3f564-67de-4ed5-bd3d-2c39c3338653,10/14/1951,3/28/2010,999-82-7701,S99926367,X85313211X,Mr.,Rafael239,Schaden604,,,M,white,nonhispanic,M,Marshfield  Massachusetts  US,741 Botsford Key Suite 37,Weymouth,Massachusetts,Norfolk County,2189,42.18272307,-71.00507054,1501918.5,6948.52,Heart Disease,0.59,Healthy Food ,WA Healthy Food ,123 Sporer Throughway ,1013,42.50014767,-72.96330699,800-123-1115,102,"Heart Disease with SDoH Risk Score of 0.59, Address of Closest Servicer and Phone:WA Healthy Food , 123 Sporer Throughway  Weymouth MA 01013 800-123-1115 and Distance to Servicer 102miles",Heart Disease with SDoH Score of 0.59
aefbe288-f630-4c24-b180-535f6554ac6a,10/24/1915,11/11/1988,999-25-5102,S99913895,X22160343X,Mrs.,Vallie201,Prohaska837,,Weimann465,M,white,nonhispanic,F,Boston  Massachusetts  US,209 O'Keefe Ramp Suite 14,Quincy,Massachusetts,Norfolk County,2186,42.30821584,-70.97318152,1363602.26,9325.64,Heart Disease,0.08,Healthy Food ,WA Healthy Food ,123 Sporer Throughway ,1013,42.50014767,-72.96330699,800-123-1115,102,"Heart Disease with SDoH Risk Score of 0.08, Address of Closest Servicer and Phone:WA Healthy Food , 123 Sporer Throughway  Quincy MA 01013 800-123-1115 and Distance to Servicer 102miles",Heart Disease with SDoH Score of 0.08
cb7b125f-b586-4ed2-9d0c-77f449f39d8b,9/12/1965,,999-97-4526,S99934701,X5296022X,Mr.,Joe656,Feeney44,,,M,white,nonhispanic,M,Barnstable  Massachusetts  US,320 Bergnaum Burg Unit 38,Brockton,Massachusetts,Plymouth County,2302,42.13436626,-71.01319878,1199514.09,42381.09,Diabetes,0.66,Transportation to Doctor抯 Appointment,ABC Transport Services,123 Sporer Throughway,1013,42.50014767,-72.96330699,800-123-1113,102,"Diabetes with SDoH Risk Score of 0.66, Address of Closest Servicer and Phone:ABC Transport Services, 123 Sporer Throughway Brockton MA 01013 800-123-1113 and Distance to Servicer 102miles",Diabetes with SDoH Score of 0.66
cb7b125f-b586-4ed2-9d0c-77f449f39d8b,9/12/1965,,999-97-4526,S99934701,X5296022X,Mr.,Joe656,Feeney44,,,M,white,nonhispanic,M,Barnstable  Massachusetts  US,320 Bergnaum Burg Unit 38,Brockton,Massachusetts,Plymouth County,2302,42.13436626,-71.01319878,1199514.09,42381.09,Diabetes,0.66,Diabetes Education Program,XYZ Diabetes Education,123 Sporer Throughway ,1013,42.50014767,-72.96330699,800-123-1114,102,"Diabetes with SDoH Risk Score of 0.66, Address of Closest Servicer and Phone:XYZ Diabetes Education, 123 Sporer Throughway  Brockton MA 01013 800-123-1114 and Distance to Servicer 102miles",Diabetes with SDoH Score of 0.66
b656a85d-637d-458a-abd8-17219816280f,1/13/1974,,999-29-7256,S99981980,X83554188X,Mrs.,Kendal125,Bartoletti50,,Reinger292,M,asian,nonhispanic,F,Amherst  Massachusetts  US,817 Schinner Pathway,Peabody,Massachusetts,Essex County,1960,42.56369289,-70.93177063,158127.81,52989.59,Diabetes,0.54,Transportation to Doctor抯 Appointment,ABC Transport Services,123 Sporer Throughway,1013,42.50014767,-72.96330699,800-123-1113,103,"Diabetes with SDoH Risk Score of 0.54, Address of Closest Servicer and Phone:ABC Transport Services, 123 Sporer Throughway Peabody MA 01013 800-123-1113 and Distance to Servicer 103miles",Diabetes with SDoH Score of 0.54
b656a85d-637d-458a-abd8-17219816280f,1/13/1974,,999-29-7256,S99981980,X83554188X,Mrs.,Kendal125,Bartoletti50,,Reinger292,M,asian,nonhispanic,F,Amherst  Massachusetts  US,817 Schinner Pathway,Peabody,Massachusetts,Essex County,1960,42.56369289,-70.93177063,158127.81,52989.59,Diabetes,0.54,Diabetes Education Program,XYZ Diabetes Education,123 Sporer Throughway ,1013,42.50014767,-72.96330699,800-123-1114,103,"Diabetes with SDoH Risk Score of 0.54, Address of Closest Servicer and Phone:XYZ Diabetes Education, 123 Sporer Throughway  Peabody MA 01013 800-123-1114 and Distance to Servicer 103miles",Diabetes with SDoH Score of 0.54
3b46f9a9-3447-441d-abd4-4f8e46f9e0c2,2/13/1946,9/11/2004,999-26-4706,S99974686,X17866631X,Mrs.,Neva514,Leffler128,,Dare640,M,white,nonhispanic,F,Winchester  Massachusetts  US,848 Steuber Skyway Suite 76,Brockton,Massachusetts,Plymouth County,2301,42.12684382,-70.99878316,758128.37,9949.96,Diabetes,0.78,Transportation to Doctor抯 Appointment,ABC Transport Services,123 Sporer Throughway,1013,42.50014767,-72.96330699,800-123-1113,103,"Diabetes with SDoH Risk Score of 0.78, Address of Closest Servicer and Phone:ABC Transport Services, 123 Sporer Throughway Brockton MA 01013 800-123-1113 and Distance to Servicer 103miles",Diabetes with SDoH Score of 0.78
3b46f9a9-3447-441d-abd4-4f8e46f9e0c2,2/13/1946,9/11/2004,999-26-4706,S99974686,X17866631X,Mrs.,Neva514,Leffler128,,Dare640,M,white,nonhispanic,F,Winchester  Massachusetts  US,848 Steuber Skyway Suite 76,Brockton,Massachusetts,Plymouth County,2301,42.12684382,-70.99878316,758128.37,9949.96,Diabetes,0.78,Diabetes Education Program,XYZ Diabetes Education,123 Sporer Throughway ,1013,42.50014767,-72.96330699,800-123-1114,103,"Diabetes with SDoH Risk Score of 0.78, Address of Closest Servicer and Phone:XYZ Diabetes Education, 123 Sporer Throughway  Brockton MA 01013 800-123-1114 and Distance to Servicer 103miles",Diabetes with SDoH Score of 0.78
3b95da79-b5aa-419a-9558-f4627b02ae3a,12/3/1958,,999-47-1693,S99923338,X55650811X,Mr.,Millard193,Stamm704,,,M,black,nonhispanic,M,Wakefield  Massachusetts  US,700 Quigley Mission,Lynn,Massachusetts,Essex County,1906,42.48715645,-70.9261804,1293065.71,5771.88,Diabetes,0.44,Transportation to Doctor抯 Appointment,ABC Transport Services,123 Sporer Throughway,1013,42.50014767,-72.96330699,800-123-1113,103,"Diabetes with SDoH Risk Score of 0.44, Address of Closest Servicer and Phone:ABC Transport Services, 123 Sporer Throughway Lynn MA 01013 800-123-1113 and Distance to Servicer 103miles",Diabetes with SDoH Score of 0.44
3b95da79-b5aa-419a-9558-f4627b02ae3a,12/3/1958,,999-47-1693,S99923338,X55650811X,Mr.,Millard193,Stamm704,,,M,black,nonhispanic,M,Wakefield  Massachusetts  US,700 Quigley Mission,Lynn,Massachusetts,Essex County,1906,42.48715645,-70.9261804,1293065.71,5771.88,Diabetes,0.44,Diabetes Education Program,XYZ Diabetes Education,123 Sporer Throughway ,1013,42.50014767,-72.96330699,800-123-1114,103,"Diabetes with SDoH Risk Score of 0.44, Address of Closest Servicer and Phone:XYZ Diabetes Education, 123 Sporer Throughway  Lynn MA 01013 800-123-1114 and Distance to Servicer 103miles",Diabetes with SDoH Score of 0.44
85a0da4b-6e8d-492c-976b-748e39daf4ef,12/19/1933,,999-28-6445,S99959201,X10056752X,Mr.,Walker122,Will178,,,M,white,nonhispanic,M,Carlisle  Massachusetts  US,898 Grant Overpass Unit 18,Hingham,Massachusetts,Plymouth County,2043,42.17785651,-70.92862563,1573327,42314.64,Heart Disease,0.08,Healthy Food ,WA Healthy Food ,123 Sporer Throughway ,1013,42.50014767,-72.96330699,800-123-1115,106,"Heart Disease with SDoH Risk Score of 0.08, Address of Closest Servicer and Phone:WA Healthy Food , 123 Sporer Throughway  Hingham MA 01013 800-123-1115 and Distance to Servicer 106miles",Heart Disease with SDoH Score of 0.08
631107a0-17ac-4d1a-bc95-0089f4ed90f3,2/29/1952,,999-20-4074,S99953759,X85127981X,Mr.,Erasmo545,Goodwin327,,,M,white,nonhispanic,M,Lowell  Massachusetts  US,586 Weissnat Crossing,Hingham,Massachusetts,Plymouth County,2043,42.25055692,-70.88138253,1499856.37,5979.2,Heart Disease,0.08,Healthy Food ,WA Healthy Food ,123 Sporer Throughway ,1013,42.50014767,-72.96330699,800-123-1115,107,"Heart Disease with SDoH Risk Score of 0.08, Address of Closest Servicer and Phone:WA Healthy Food , 123 Sporer Throughway  Hingham MA 01013 800-123-1115 and Distance to Servicer 107miles",Heart Disease with SDoH Score of 0.08
10134dbf-72d1-4381-b8f3-9530cca6622a,9/8/1958,,999-56-8425,S99942229,X12472336X,Mr.,Ali918,Vandervort697,,,S,white,nonhispanic,M,Marlborough  Massachusetts  US,392 Jones Haven Suite 29,Salem,Massachusetts,Essex County,1970,42.45258087,-70.85042176,1645897.89,4497.16,Diabetes,0.67,Transportation to Doctor抯 Appointment,ABC Transport Services,123 Sporer Throughway,1013,42.50014767,-72.96330699,800-123-1113,107,"Diabetes with SDoH Risk Score of 0.67, Address of Closest Servicer and Phone:ABC Transport Services, 123 Sporer Throughway Salem MA 01013 800-123-1113 and Distance to Servicer 107miles",Diabetes with SDoH Score of 0.67
10134dbf-72d1-4381-b8f3-9530cca6622a,9/8/1958,,999-56-8425,S99942229,X12472336X,Mr.,Ali918,Vandervort697,,,S,white,nonhispanic,M,Marlborough  Massachusetts  US,392 Jones Haven Suite 29,Salem,Massachusetts,Essex County,1970,42.45258087,-70.85042176,1645897.89,4497.16,Diabetes,0.67,Diabetes Education Program,XYZ Diabetes Education,123 Sporer Throughway ,1013,42.50014767,-72.96330699,800-123-1114,107,"Diabetes with SDoH Risk Score of 0.67, Address of Closest Servicer and Phone:XYZ Diabetes Education, 123 Sporer Throughway  Salem MA 01013 800-123-1114 and Distance to Servicer 107miles",Diabetes with SDoH Score of 0.67
3acf9313-1874-4dff-ab2a-3187516d92d6,5/7/1917,1/23/2018,999-65-1055,S99959799,X82842351X,Mr.,Earle679,Frami345,,,M,white,nonhispanic,M,Fitchburg  Massachusetts  US,208 Kilback Center Unit 20,Newburyport,Massachusetts,Essex County,1950,42.79109176,-70.84877305,1845466.08,264512.97,Heart Disease,0.18,Healthy Food ,WA Healthy Food ,123 Sporer Throughway ,1013,42.50014767,-72.96330699,800-123-1115,109,"Heart Disease with SDoH Risk Score of 0.18, Address of Closest Servicer and Phone:WA Healthy Food , 123 Sporer Throughway  Newburyport MA 01013 800-123-1115 and Distance to Servicer 109miles",Heart Disease with SDoH Score of 0.18
8829af4f-4e03-452d-a575-ebc892f0ad3f,10/29/1940,1/25/2014,999-99-3810,S99958686,X40612519X,Mr.,Gale827,Reynolds644,,,M,white,nonhispanic,M,Hopkinton  Massachusetts  US,1072 Heathcote Trace Suite 56,Newburyport,Massachusetts,Essex County,1950,42.78355918,-70.84213042,1761459.36,9593.09,Heart Disease,0.18,Healthy Food ,WA Healthy Food ,123 Sporer Throughway ,1013,42.50014767,-72.96330699,800-123-1115,109,"Heart Disease with SDoH Risk Score of 0.18, Address of Closest Servicer and Phone:WA Healthy Food , 123 Sporer Throughway  Newburyport MA 01013 800-123-1115 and Distance to Servicer 109miles",Heart Disease with SDoH Score of 0.18
22415347-d2fb-4357-aaeb-ddba23e5cdf0,3/12/2018,,999-12-3897,,,,Buford910,Schultz619,,,,white,nonhispanic,M,Newburyport  Massachusetts  US,725 Fadel Byway Unit 97,Newburyport,Massachusetts,Essex County,1951,42.85057475,-70.84329802,60181.19,1162.44,Asthma,0.1,Home Air Cleaners ,UI Home Air Cleaners ,123 Sporer Throughway,1013,42.50014767,-72.96330699,800-123-1111,110,"Asthma with SDoH Risk Score of 0.1, Address of Closest Servicer and Phone:UI Home Air Cleaners , 123 Sporer Throughway Newburyport MA 01013 800-123-1111 and Distance to Servicer 110miles",Asthma with SDoH Score of 0.1
22415347-d2fb-4357-aaeb-ddba23e5cdf0,3/12/2018,,999-12-3897,,,,Buford910,Schultz619,,,,white,nonhispanic,M,Newburyport  Massachusetts  US,725 Fadel Byway Unit 97,Newburyport,Massachusetts,Essex County,1951,42.85057475,-70.84329802,60181.19,1162.44,Asthma,0.1,Carpet Shampooing,NMA Carpet Shampooing,123 Sporer Throughway ,1013,42.50014767,-72.96330699,800-123-1112,110,"Asthma with SDoH Risk Score of 0.1, Address of Closest Servicer and Phone:NMA Carpet Shampooing, 123 Sporer Throughway  Newburyport MA 01013 800-123-1112 and Distance to Servicer 110miles",Asthma with SDoH Score of 0.1
55cc31db-baec-40b5-9b4d-276944000751,8/7/1963,,999-96-4308,S99929668,X29755451X,Mr.,Theodore876,Konopelski743,,,M,white,nonhispanic,M,Abington  Massachusetts  US,221 Wisoky Path Suite 93,Kingston,Massachusetts,Plymouth County,2364,42.02403167,-70.78059374,24121.4,0,Diabetes,0.32,Transportation to Doctor抯 Appointment,ABC Transport Services,123 Sporer Throughway,1013,42.50014767,-72.96330699,800-123-1113,116,"Diabetes with SDoH Risk Score of 0.32, Address of Closest Servicer and Phone:ABC Transport Services, 123 Sporer Throughway Kingston MA 01013 800-123-1113 and Distance to Servicer 116miles",Diabetes with SDoH Score of 0.32
55cc31db-baec-40b5-9b4d-276944000751,8/7/1963,,999-96-4308,S99929668,X29755451X,Mr.,Theodore876,Konopelski743,,,M,white,nonhispanic,M,Abington  Massachusetts  US,221 Wisoky Path Suite 93,Kingston,Massachusetts,Plymouth County,2364,42.02403167,-70.78059374,24121.4,0,Diabetes,0.32,Diabetes Education Program,XYZ Diabetes Education,123 Sporer Throughway ,1013,42.50014767,-72.96330699,800-123-1114,116,"Diabetes with SDoH Risk Score of 0.32, Address of Closest Servicer and Phone:XYZ Diabetes Education, 123 Sporer Throughway  Kingston MA 01013 800-123-1114 and Distance to Servicer 116miles",Diabetes with SDoH Score of 0.32
64fabecd-5e28-4fc1-915a-678c80dac058,5/22/1950,8/31/2015,999-25-8644,S99993250,X12177790X,Mr.,Clayton230,Schaefer657,,,S,white,nonhispanic,M,Easton  Massachusetts  US,134 Feest Landing,Marshfield,Massachusetts,Plymouth County,2050,42.07140914,-70.75913418,1649963.22,13084.44,Heart Disease,0.21,Healthy Food ,WA Healthy Food ,123 Sporer Throughway ,1013,42.50014767,-72.96330699,800-123-1115,116,"Heart Disease with SDoH Risk Score of 0.21, Address of Closest Servicer and Phone:WA Healthy Food , 123 Sporer Throughway  Marshfield MA 01013 800-123-1115 and Distance to Servicer 116miles",Heart Disease with SDoH Score of 0.21
b096000e-3f69-4940-89ce-1230ee9d5a0a,5/22/1950,12/11/2007,999-64-4286,S99956839,X31662241X,Mr.,Wilbur107,Denesik803,,,M,white,nonhispanic,M,Carver  Massachusetts  US,637 Kemmer Mill Unit 62,Marshfield,Massachusetts,Plymouth County,2050,42.16191429,-70.68702753,1331887.5,5286.92,Heart Disease,0.21,Healthy Food ,WA Healthy Food ,123 Sporer Throughway ,1013,42.50014767,-72.96330699,800-123-1115,118,"Heart Disease with SDoH Risk Score of 0.21, Address of Closest Servicer and Phone:WA Healthy Food , 123 Sporer Throughway  Marshfield MA 01013 800-123-1115 and Distance to Servicer 118miles",Heart Disease with SDoH Score of 0.21
df72fdee-e347-4c77-a3bb-074655dd67be,10/28/2016,,999-40-6858,,,,Barbera53,Legros616,,,,white,nonhispanic,F,Waltham  Massachusetts  US,410 Homenick Lane,Duxbury,Massachusetts,Plymouth County,2332,42.01712415,-70.73074403,95188.86,1549.92,Asthma,0.09,Home Air Cleaners ,UI Home Air Cleaners ,123 Sporer Throughway,1013,42.50014767,-72.96330699,800-123-1111,118,"Asthma with SDoH Risk Score of 0.09, Address of Closest Servicer and Phone:UI Home Air Cleaners , 123 Sporer Throughway Duxbury MA 01013 800-123-1111 and Distance to Servicer 118miles",Asthma with SDoH Score of 0.09
